KIAG,medium_airport,43.107300,-78.946198,589,IAG,491445,347.48,-106576,479750
KIDI,small_airport,40.631119,-79.101884,1405,IDI,239184,328.82,-123839,204628
KIGX,closed,35.935001,-79.065902,512,,342740,202.09,-128915,-317571
KIJD,small_airport,41.743999,-72.180298,247,,566646,53.00,452543,341017
KILG,medium_airport,39.678699,-75.606499,80,ILG,200135,60.14,173562,99651
KILM,medium_airport,34.270599,-77.902603,32,ILM,504202,182.80,-24651,-503599
KILN,medium_airport,39.427898,-83.792099,1077,ILN,535701,279.42,-528480,87657
KINT,medium_airport,36.133701,-80.222000,969,INT,374176,218.40,-232434,-293227
KIOB,small_airport,38.058102,-83.979599,1019,,558699,263.50,-555107,-63258
KIPJ,small_airport,35.483299,-81.161301,877,,483361,221.37,-319465,-362740
KIPT,medium_airport,41.241798,-76.921097,529,IPT,278240,12.38,59676,271765
KISO,medium_airport,35.331402,-77.608803,93,ISO,385685,179.65,2343,-385677
KISP,medium_airport,40.795200,-73.100197,99,ISP,446335,58.77,381667,231397
KISZ,closed,39.246700,-84.389000,856,,585459,276.98,-581117,71175
KITH,medium_airport,42.491001,-76.458397,1099,ITH,422247,13.21,96509,411070
KIXA,small_airport,36.329800,-77.635231,145,,274661,180.01,-55,-274661
KJAU,small_airport,36.334073,-84.162977,1180,,637167,246.56,-584564,-253509
KJFK,large_airport,40.639447,-73.779317,13,JFK,387973,56.97,325286,211453
KJFZ,small_airport,37.063702,-81.798302,2653,,413002,243.43,-369400,-184700
KJGG,small_airport,37.239201,-76.716103,49,,191282,154.84,81320,-173136
KJHW,medium_airport,42.154250,-79.254008,1723,JHW,397321,340.36,-133568,374197
KJKL,medium_airport,37.593899,-83.317299,1381,,514280,256.67,-500417,-118605
KJNX,small_airport,35.540901,-78.390297,164,,368512,190.70,-68410,-362106
KJQF,medium_airport,35.387798,-80.709099,705,USA,467165,216.65,-278852,-374812
KJSD,heliport,41.249298,-73.096802,20,,472628,53.39,379381,281864
KJST,medium_airport,40.316101,-78.833900,2284,JST,197467,329.00,-101692,169268
KJYO,small_airport,39.077999,-77.557503,389,,31636,12.15,6656,30928
KK09,small_airport,43.453400,-74.517601,1703,,579467,25.76,251877,521862
KK16,small_airport,43.250334,-75.606194,450,,523258,18.32,164448,496745
KK20,small_airport,37.384838,-83.259662,1256,,516691,254.03,-496757,-142134
KK22,small_airport,37.750999,-82.636703,1221,,451885,256.61,-439602,-104644
KK62,small_airport,38.704201,-84.391602,899,,585907,271.08,-585804,11005
KLBE,medium_airport,40.275902,-79.404800,1199,LBE,223553,317.79,-150186,165590
KLBT,medium_airport,34.610773,-79.059430,126,LBT,482795,195.68,-130510,-464821
KLCK,medium_airport,39.813801,-82.927803,744,LCK,469086,285.56,-451887,125858
KLDJ,small_airport,40.617401,-74.244598,23,LDJ,353422,54.06,286139,207440
KLEX,medium_airport,38.036499,-84.605904,979,LEX,613091,264.23,-609981,-61675
KLFI,medium_airport,37.082901,-76.360497,11,LFI,221204,149.27,113039,-190141
KLGA,large_airport,40.777199,-73.872597,21,LGA,389382,54.44,316775,226433
KLHQ,small_airport,39.755600,-82.657097,868,,445109,285.38,-429159,118088
KLHV,small_airport,41.135601,-77.422302,556,LHV,260349,3.92,17785,259741
KLHZ,small_airport,36.023300,-78.330299,369,LFN,314794,191.47,-62589,-308509
KLKR,small_airport,34.722900,-80.854599,486,,536373,213.30,-294512,-448284
KLKU,small_airport,38.009800,-77.970100,493,LOW,92589,198.51,-29393,-87800
KLNN,small_airport,41.683998,-81.389702,626,LNN,452050,316.37,-311924,327189
KLNP,small_airport,36.987499,-82.529999,2684,LNP,474402,246.39,-434706,-189968
KLNS,medium_airport,40.121700,-76.296097,403,LNS,186562,37.60,113820,147818
KLOM,small_airport,40.137501,-75.265099,302,BBX,251962,53.08,201433,151360
KLOZ,medium_airport,37.082199,-84.084900,1212,LOZ,596859,253.36,-571857,-170938
KLPR,small_airport,41.344299,-82.177597,793,,478925,307.63,-379273,292441
KLQK,small_airport,34.810001,-82.702904,1013,LQK,632595,227.04,-462966,-431091
KLUK,medium_airport,39.103298,-84.418602,483,LUK,587469,275.42,-584846,55455
KLUX,small_airport,34.507099,-81.947197,697,,612899,220.18,-395472,-468238
KLVL,small_airport,36.774229,-77.793846,329,LVL,225677,183.60,-14185,-225231
KLWB,medium_airport,37.858299,-80.399498,2302,LWB,262906,247.40,-242714,-101042
KLYH,medium_airport,37.326698,-79.200401,938,LYH,213592,220.41,-138461,-162635
KLZD,small_airport,41.819698,-71.901001,238,,590641,53.56,475143,350850
KMAO,small_airport,34.181198,-79.334702,92,,535559,197.00,-156555,-512166
KMCZ,small_airport,35.862202,-77.178200,76,,329137,172.82,41148,-326555
KMDT,medium_airport,40.193501,-76.763397,310,MDT,172049,25.48,74007,155319
KMEB,small_airport,34.791901,-79.365799,216,MXE,471545,199.60,-158213,-444211
KMFD,medium_airport,40.821400,-82.516602,1297,MFD,473621,299.86,-410738,235821
KMFV,small_airport,37.646900,-75.761101,47,MFV,207890,127.49,164954,-126525
KMGJ,small_airport,41.509998,-74.264603,364,MGJ,415672,42.47,280687,306590
KMGW,medium_airport,39.643305,-79.917598,1248,MGW,217872,296.21,-195468,96231
KMGY,small_airport,39.589001,-84.224899,957,MGY,574531,280.85,-564265,108124
KMIV,medium_airport,39.367802,-75.072197,85,MIV,229997,73.26,220252,66241
KMJX,small_airport,39.927502,-74.292397,82,MJX,313465,65.38,284958,130612
KMKJ,small_airport,36.894901,-81.349899,2558,,388905,238.16,-330385,-205166
KMMK,small_airport,41.508701,-72.829498,103,,507304,52.07,400148,311831
KMMT,medium_airport,33.920799,-80.801300,254,MMT,612055,208.55,-292529,-537623
KMMU,medium_airport,40.799400,-74.414902,187,MMU,353637,50.04,271040,227148
KMNI,small_airport,33.587101,-80.208702,103,,623887,202.50,-238761,-576392
KMNN,small_airport,40.616199,-83.063499,993,MNN,506301,295.21,-458083,215639
KMOR,small_airport,36.179401,-83.375504,1313,,584173,241.87,-515192,-275382
KMPG,small_airport,39.880798,-80.735802,1214,,292504,295.23,-264594,124695
KMPO,small_airport,41.136025,-75.379572,1915,MPO,323098,35.78,188898,262126
KMQI,small_airport,35.918999,-75.695503,13,MEO,363280,151.26,174689,-318521
KMQS,small_airport,39.979000,-75.865501,660,CTH,200751,48.67,150745,132577
KMRB,medium_airport,39.401901,-77.984596,565,MRB,73438,335.83,-30072,66999
KMRH,small_airport,34.733601,-76.660599,11,,460390,168.84,89081,-451689
KMRN,small_airport,35.820202,-81.611397,1270,MRN,483096,227.94,-358660,-323643
KMRT,small_airport,40.224701,-83.351601,1021,,515275,289.70,-485130,173659
KMSV,small_airport,41.701596,-74.794997,1403,MSV,402664,35.85,235834,326374
KMTC,medium_airport,42.613463,-82.836919,580,MTC,609777,315.69,-425921,436371
KMTN,medium_airport,39.325699,-76.413803,21,MTN,120531,60.60,105008,59170
KMTP,small_airport,41.076500,-71.920797,6,MTP,548831,60.74,478826,268219
KMTV,small_airport,36.630699,-80.018303,941,,319570,221.74,-212745,-238462
KMUF,closed,37.502850,-82.536614,669,,452180,252.94,-432275,-132684
KMUI,medium_airport,40.435214,-76.568661,488,MUI,203471,26.32,90229,182372
KMUU,closed,40.329182,-77.862478,0,,171168,353.52,-19318,170074
KMWK,small_airport,36.459702,-80.553001,1249,,365694,225.55,-261045,-256101
KMWO,small_airport,39.530998,-84.395302,650,MWO,588351,280.06,-579308,102756
KMYR,medium_airport,33.679699,-78.928299,25,MYR,581020,191.91,-119865,-568522
KN03,small_airport,42.592602,-76.214897,1198,CTX,438367,15.39,116303,422657
KN06,small_airport,38.542198,-75.594398,30,,179420,98.55,177426,-26675
KN12,small_airport,40.066799,-74.177696,43,,328585,63.53,294140,146457
KN13,small_airport,40.997676,-76.435256,481,,264928,22.33,100678,245053
KN14,small_airport,39.934299,-74.807297,49,,273813,61.68,241049,129882
KN23,small_airport,42.302601,-75.416000,1027,SXY,432201,24.99,182570,391747
KN27,small_airport,41.740002,-76.447098,730,,342088,16.75,98572,327579
KN35,small_airport,40.966702,-78.930000,1439,,265073,335.77,-108789,241720
KN37,small_airport,41.622501,-74.701302,1545,,400633,37.50,243908,317830
KN38,small_airport,41.727901,-77.396500,1892,,326206,3.47,19769,325607
KN40,small_airport,40.566299,-74.978600,560,,300370,48.33,224370,199700
KN47,small_airport,40.260300,-75.670799,256,,233948,45.43,166650,164192
KN51,small_airport,40.583698,-74.736198,195,,317531,50.43,244779,202259
KN52,small_airport,34.863800,-80.748001,602,,517928,213.29,-284261,-432950
KN53,closed,41.035845,-75.160816,480,,326044,39.53,207531,251467
KN57,small_airport,39.830502,-75.769699,436,,197154,53.88,159249,116230
KN66,small_airport,42.524700,-75.064400,1763,,467427,26.80,210771,417210
KN68,small_airport,39.973099,-77.643303,697,,130458,359.67,-740,130455
KN69,small_airport,41.577000,-73.732399,358,,452931,45.79,324666,315814
KN71,small_airport,40.092201,-76.574402,458,,170106,32.02,90194,144226
KN73,small_airport,39.904202,-74.749496,54,,276780,62.76,246082,126691
KN79,small_airport,40.836899,-76.552498,881,,244629,21.85,91054,227052
KN81,small_airport,39.667500,-74.757698,65,,265887,67.82,246220,100358
KN82,small_airport,41.597991,-74.459467,560,,411672,39.91,264110,315785
KN87,small_airport,40.213902,-74.601799,118,,303982,57.90,257517,161524
KN89,small_airport,41.727901,-74.377403,292,,426995,39.29,270399,330468
KN94,small_airport,40.187901,-77.174301,510,,159314,14.21,39105,154440
KN96,small_airport,40.885502,-77.816299,1071,,232428,356.23,-15277,231925
KNCA,medium_airport,34.708401,-77.439697,26,,455283,177.76,17832,-454934
KNDY,small_airport,38.332500,-77.037201,18,DGN,73476,134.83,52109,-51801
KNEL,medium_airport,40.033298,-74.353302,101,NEL,313443,63.02,279340,142182
KNFE,small_airport,36.691641,-76.134996,16,,268953,150.18,133739,-233344
KNGU,medium_airport,36.937599,-76.289299,17,NGU,238375,149.89,119588,-206207
KNHK,medium_airport,38.285999,-76.411797,39,NHK,120726,117.87,106726,-56429
KNHU,heliport,36.955636,-76.303530,9,,236007,149.92,118294,-204220
KNJM,small_airport,34.690399,-77.029701,21,,460118,173.09,55354,-456776
KNJP,closed,40.200298,-75.066399,381,,269803,53.94,218121,158799
KNKT,medium_airport,34.900902,-76.880699,29,,438701,170.98,68807,-433271
KNLW,heliport,41.503889,-71.325833,1,,614501,58.73,525243,318953
KNOP,closed,40.591000,-73.890999,16,,377117,56.95,316093,205676
KNTU,medium_airport,36.820702,-76.033501,23,NTU,261173,146.92,142546,-218842
KNUI,small_airport,38.144222,-76.426892,22,,127942,124.36,105616,-72211
KNXX,closed,40.199795,-75.148201,358,,264071,53.10,211176,158550
KNY0,small_airport,42.998199,-74.329597,881,,543113,29.69,269010,471811
KNY2,small_airport,43.085376,-76.295199,405,,489605,12.85,108875,477346
KNYG,medium_airport,38.501701,-77.305298,10,,43786,139.12,28657,-33105
KOAJ,medium_airport,34.829201,-77.612099,94,OAJ,441524,179.73,2057,-441520
KOBI,small_airport,39.219200,-74.794800,42,,249748,78.35,244604,50428
KOCW,small_airport,35.570499,-77.049797,38,OCW,362807,171.61,52922,-358926
KOFP,small_airport,37.709000,-77.436699,207,,122526,171.83,17412,-121282
KOIC,small_airport,42.566601,-75.524101,1025,OIC,455037,22.34,172962,420884
KOIL,closed,41.481300,-79.744900,1552,,347934,329.64,-175856,300221
KOKV,small_airport,39.143501,-78.144402,726,WGO,58327,311.08,-43964,38331
KOLE,small_airport,42.241199,-78.371399,2135,,387687,350.99,-60689,382907
KOMH,small_airport,38.247200,-78.045601,465,,71099,210.32,-35891,-61375
KONX,small_airport,36.398899,-76.016296,18,,302647,151.40,144882,-265715
KONZ,small_airport,42.099098,-83.161499,591,,594166,309.86,-456081,380819
KOQN,small_airport,39.990101,-75.581902,466,,220509,52.47,174879,134318
KOQU,medium_airport,41.597099,-71.412102,18,NCO,612991,57.56,517344,328805
KORE,small_airport,42.570099,-72.288597,555,,615347,45.38,437972,432241
KORF,medium_airport,36.894600,-76.201202,26,ORF,246415,148.84,127491,-210870
KORH,medium_airport,42.267300,-71.875702,1009,ORH,620652,49.79,473980,400689
KOSU,medium_airport,40.079800,-83.072998,905,OSU,488129,288.65,-462488,156123
KOVK,closed,42.474400,-79.347198,610,,433362,341.07,-140554,409936
KOWX,small_airport,41.035599,-83.982002,764,,595478,296.66,-532165,267197
KOXB,small_airport,38.310398,-75.124001,11,OCE,224986,103.21,219029,-51426
KOXC,small_airport,41.478600,-73.135201,726,OXC,484660,50.67,374880,307182
KOXD,small_airport,39.502300,-84.784401,1041,OXD,621283,279.46,-612834,102112
KOYM,small_airport,41.412498,-78.502602,1934,STQ,299737,346.02,-72409,290859
KPBX,small_airport,37.561798,-82.566399,1473,PVL,452447,253.83,-434550,-125995
KPCW,small_airport,41.516300,-82.868698,590,,537508,305.83,-435787,314649
KPEO,small_airport,42.637100,-77.052902,990,,429483,6.37,47621,426834
KPGV,medium_airport,35.635201,-77.385300,26,PGV,352588,176.33,22543,-351867
KPHD,small_airport,40.470901,-81.419701,894,PHD,373559,301.01,-320157,192474
KPHF,medium_airport,37.131901,-76.492996,42,PHF,210744,151.30,101218,-184846
KPHH,small_airport,33.451698,-79.526199,26,ADR,618438,196.51,-175746,-592941
KPHL,large_airport,39.871899,-75.241096,36,PHL,237859,59.17,204257,121886
KPHN,small_airport,42.910999,-82.528900,650,PHN,614922,319.56,-398858,468019
KPIT,large_airport,40.491501,-80.232903,1203,PIT,291305,311.03,-219737,191244
KPJC,small_airport,40.801601,-80.160698,898,,309990,316.68,-212656,225546
KPKB,medium_airport,39.345100,-81.439201,858,PKB,333956,281.65,-327076,67440
KPMH,small_airport,38.840500,-82.847298,663,PMH,451556,272.21,-451222,17381
KPMZ,small_airport,35.808399,-76.759300,39,,341523,166.63,78969,-332268
KPNE,medium_airport,40.081902,-75.010597,120,PNE,266621,56.86,223243,145772
KPOB,medium_airport,35.170898,-79.014503,217,POB,421711,197.31,-125508,-402602
KPOU,medium_airport,41.626598,-73.884201,165,POU,447362,44.19,311807,320794
KPOV,small_airport,41.210201,-81.251602,1197,,408270,312.17,-302613,274062
KPSB,small_airport,40.884399,-78.087303,1948,,234986,350.68,-38065,231883
KPSF,small_airport,42.426800,-73.292900,1188,PSF,544781,40.88,356539,411906
KPSK,small_airport,37.137299,-80.678497,2105,PSK,324583,236.23,-269825,-180412
KPTB,small_airport,37.183800,-77.507401,193,PTB,180046,176.41,11271,-179693
KPTG,closed,36.746101,-83.037201,1860,,526789,246.00,-481247,-214261
KPTW,small_airport,40.239601,-75.556702,309,PTW,239562,47.42,176385,162106
KPVD,large_airport,41.725038,-71.425668,55,PVD,618913,56.35,515220,342932
KPVG,small_airport,36.780391,-76.448810,28,,247549,154.74,105629,-223882
KPVZ,closed,41.733601,-81.219200,699,,445915,318.14,-297542,332128
KPYG,small_airport,34.742100,-80.345200,575,,511671,208.97,-247868,-447626
KR47,small_airport,41.102526,-84.054430,801,,603959,297.09,-537692,275051
KRCZ,small_airport,34.891300,-79.759598,358,,473927,204.16,-193959,-432419
KRDG,medium_airport,40.378502,-75.965202,344,RDG,226433,38.65,141425,176836
KRDU,large_airport,35.877602,-78.787498,435,RDU,340544,197.77,-103917,-324301
KRIC,large_airport,37.505199,-77.319702,167,RIC,146572,169.07,27781,-143915
KRID,small_airport,39.757198,-84.842796,1140,,629316,281.99,-615578,130776
KRJD,small_airport,38.970100,-75.866302,64,,154219,82.40,152863,20406
KRME,medium_airport,43.233799,-75.406998,504,RME,527207,20.04,180645,495293
KRMN,small_airport,38.398102,-77.455498,211,,47310,160.74,15609,-44661
KROA,medium_airport,37.325500,-79.975403,1175,ROA,262423,232.07,-206988,-161313
KROC,medium_airport,43.118900,-77.672401,559,ROC,480263,359.63,-3070,480253
KRSP,heliport,39.646089,-77.468768,1840,,95172,8.58,14200,94107
KRUQ,small_airport,35.645901,-80.520302,772,SRW,433854,216.96,-260868,-346666
KRVL,small_airport,40.677399,-77.626801,819,RED,208771,0.18,659,208770
KRVN,small_airport,36.457600,-82.885002,1255,,530551,242.24,-469498,-247096
KRWI,medium_airport,35.856300,-77.891899,159,RWI,328101,184.05,-23197,-327280
KRZT,small_airport,39.440399,-83.023102,725,,470203,280.40,-462479,84873
KRZZ,closed,36.439499,-77.709297,256,,262545,181.46,-6683,-262460
KS24,small_airport,41.295700,-83.037201,665,,536965,302.81,-451295,290970
KSBY,medium_airport,38.340500,-75.510300,52,SBY,191611,104.80,185257,-48932
KSCH,medium_airport,42.852501,-73.928902,378,SCH,547852,33.49,302311,456892
KSDC,small_airport,43.234573,-77.119403,424,,495003,4.84,41780,493236
KSEG,small_airport,40.820599,-76.863899,450,SEG,234135,16.08,64867,224970
KSFQ,small_airport,36.682400,-76.601898,72,,252353,158.59,92112,-234941
KSFZ,small_airport,41.920799,-71.491402,441,SFZ,625330,54.37,508259,364295
KSGH,medium_airport,39.840302,-83.840202,1051,SGH,546088,284.17,-529466,133707
KSHD,medium_airport,38.263802,-78.896400,1201,SHD,124896,241.89,-110161,-58851
KSIF,small_airport,36.437199,-79.850998,694,,327280,217.30,-198320,-260348
KSKY,closed,41.433399,-82.652298,580,,517354,306.05,-418309,304423
KSME,medium_airport,37.053398,-84.615898,927,SME,642188,254.59,-619087,-170696
KSMQ,small_airport,40.625999,-74.670197,105,,324816,50.38,250196,207141
KSMS,small_airport,33.994999,-80.361298,182,SUM,587296,205.37,-251659,-530645
KSNC,small_airport,41.384177,-72.506011,416,,522255,55.01,427863,299472
KSOP,small_airport,35.237184,-79.389381,455,SOP,425662,202.00,-159470,-394661
KSPA,small_airport,34.915699,-81.956497,801,SPA,578114,223.00,-394299,-422782
KSSC,medium_airport,33.972698,-80.470596,241,SSC,593677,206.17,-261817,-532827
KSSN,closed,42.715209,-76.882098,0,,439948,8.04,61528,435624
KSUT,small_airport,33.929298,-78.074997,24,,543016,184.30,-40679,-541490
KSVH,small_airport,35.765301,-80.953903,968,SVH,447254,222.06,-299595,-332083
KSWF,medium_airport,41.504101,-74.104797,491,SWF,424681,43.81,294019,306441
KSXL,small_airport,38.231602,-80.870796,1820,,288544,258.36,-282614,-58197
KSYR,large_airport,43.111198,-76.106300,421,SYR,496253,14.49,124179,480465
KTDF,small_airport,36.284901,-78.984200,609,,303904,203.46,-121005,-278775
KTDZ,small_airport,41.564899,-83.482300,623,TDZ,584015,303.60,-486458,323160
KTEB,medium_airport,40.850101,-74.060799,9,TEB,380886,52.11,300611,233896
KTGI,small_airport,37.825100,-75.997803,5,,179279,126.69,143765,-107110
KTHV,small_airport,39.917000,-76.873001,495,THV,140418,27.55,64957,124490
KTOL,medium_airport,41.586800,-83.807800,683,TOL,608839,302.53,-513328,327382
KTRI,medium_airport,36.475201,-82.407401,1519,TRI,493289,239.89,-426728,-247463
KTSO,small_airport,40.561901,-81.077499,1163,,353785,304.71,-290837,201439
KTTA,small_airport,35.583698,-79.100800,246,,380460,200.41,-132657,-356583
KTTF,small_airport,41.939899,-83.434700,616,,602554,307.23,-479766,364548
KTTN,medium_airport,40.276699,-74.813499,213,TTN,292365,54.94,239327,167927
KTZR,small_airport,39.901199,-83.136902,905,,488614,286.24,-469126,136618
KUCA,closed,43.145100,-75.383904,742,,518745,20.63,182775,485479
KUCP,small_airport,41.025299,-80.413399,1070,,342603,317.12,-233148,251035
KUDG,small_airport,34.449401,-79.890098,192,,523905,203.27,-207009,-481273
KUIZ,closed,42.663898,-82.965401,610,,621333,315.42,-436087,442586
KUKF,small_airport,36.222801,-81.098297,1301,IKB,418805,227.91,-310770,-280748
KUKT,small_airport,40.435200,-75.381897,526,UKT,265119,45.99,190674,184205
KUNI,small_airport,39.211839,-82.229490,766,ATO,399621,278.02,-395712,55761
KUNV,medium_airport,40.849374,-77.848520,1239,SCE,228623,355.49,-17996,227914
KUSE,small_airport,41.610100,-84.127197,779,,633509,301.59,-539657,331819
KUUU,small_airport,41.532398,-71.281502,172,NPT,619233,58.63,528701,322375
KUYF,small_airport,39.932701,-83.461998,1082,,516440,285.94,-496581,141836
KUZA,small_airport,34.987801,-81.057198,666,RKH,521741,216.73,-311997,-418176
KVAY,small_airport,39.942902,-74.845703,53,LLY,271321,61.19,237746,130738
KVES,small_airport,40.204399,-84.531898,1007,,611852,286.95,-585286,178334
KVGC,small_airport,42.843800,-75.561401,1137,,482274,20.53,169167,451631
KVJI,small_airport,36.687099,-82.033302,2087,VJI,452447,240.09,-392202,-225579
KVLL,small_airport,42.542900,-83.177902,727,,625670,313.44,-454310,430193
KVNW,small_airport,40.864700,-84.609398,785,,638060,293.27,-586151,252085
KVTA,small_airport,40.024700,-82.461800,884,,436420,289.69,-410890,147077
KVUJ,small_airport,35.416698,-80.150803,609,,437340,211.44,-228139,-373120
KVVS,small_airport,39.960872,-79.657745,1267,,216558,307.23,-172432,131012
KW03,small_airport,35.770401,-77.969803,161,,338165,185.13,-30255,-336809
KW05,small_airport,39.841222,-77.274699,590,GTY,119859,14.86,30731,115852
KW22,small_airport,39.000500,-80.273697,1635,,229455,276.41,-228023,25600
KW31,small_airport,36.960201,-78.184998,526,,210188,193.46,-48910,-204418
KW32,closed,38.748299,-76.932800,249,,61110,95.17,60862,-5503
KW35,small_airport,39.692600,-78.166100,412,,109308,335.41,-45477,99398
KW38,small_airport,36.794998,-84.199501,1178,,618213,250.92,-584245,-202102
KW40,small_airport,35.222198,-78.037804,168,,399427,185.26,-36648,-397742
KW41,small_airport,38.018277,-75.825834,4,,179972,118.31,158448,-85348
KW45,small_airport,38.667099,-78.500603,902,,76552,259.15,-75184,-14409
KW63,medium_airport,36.595798,-78.560097,421,,258251,198.66,-82642,-244671
KW78,small_airport,36.709999,-78.848000,420,,255692,205.03,-108187,-231677
KW81,small_airport,37.181000,-78.098297,420,,184540,192.86,-41084,-179909
KW90,small_airport,37.271801,-79.335899,849,,225981,221.78,-150553,-168526
KW91,small_airport,37.107700,-79.592499,892,,254689,222.98,-173641,-186320
KW94,small_airport,37.312805,-76.638228,41,,186954,151.88,88127,-164880
KW95,small_airport,35.101200,-75.966003,5,,437163,159.67,151902,-409924
KW96,small_airport,37.503200,-77.125501,123,,150900,162.68,44914,-144061
KW99,small_airport,38.994900,-79.145897,963,PGC,132570,279.89,-130601,22764
KWAL,small_airport,37.940813,-75.462255,40,WAL,212102,116.09,190495,-93269
KWAY,small_airport,39.901120,-80.130733,1069,WAY,247088,300.49,-212921,125369
KWBW,small_airport,41.297199,-75.851196,545,WBW,316454,28.10,149033,279164
KWRI,medium_airport,40.015598,-74.591698,131,WRI,294288,61.70,259119,139510
KWST,small_airport,41.349602,-71.803398,81,WST,571263,58.42,486663,299166
KWWD,medium_airport,39.008499,-74.908302,23,WWD,237041,83.53,235531,26710
KXLL,small_airport,40.570105,-75.486763,399,,269289,42.36,181439,198989
KXSA,small_airport,37.859600,-76.894096,135,,122897,148.06,65013,-104293
KYIP,medium_airport,42.237900,-83.530403,716,YIP,627842,309.36,-485451,398149
KYNG,medium_airport,41.260700,-80.679100,1192,YNG,376865,317.51,-254537,277918
KZ19,heliport,38.717400,-77.180402,40,,40438,102.97,39407,-9074
KZ24,heliport,36.848333,-76.313889,5,,246055,151.46,117541,-216164
KZEF,small_airport,36.279999,-80.786102,1068,,394562,225.74,-282556,-275392
KZER,small_airport,40.706501,-76.373100,1729,,237851,26.56,106355,212748
KZZV,medium_airport,39.944401,-81.892097,900,ZZV,387414,290.51,-362855,135740
LSD,heliport,38.083401,-84.316597,1016,,587241,264.30,-584335,-58356
M06,seaplane_base,39.541500,-76.069702,0,,158109,58.07,134189,83615
M84,small_airport,41.783100,-83.516899,605,,598898,305.48,-487719,347575
M97,small_airport,38.215000,-83.587611,1028,,521959,264.71,-519734,-48142
MA07,small_airport,41.567600,-71.119202,131,,633039,58.87,541898,327238
MA09,heliport,42.050324,-71.890213,458,,605630,51.56,474365,376518
MA11,heliport,41.354222,-70.804756,8,,646547,61.80,569830,305479
MA16,small_airport,42.363400,-71.821701,630,,630602,49.25,477710,411645
MA18,small_airport,42.079102,-73.307198,980,,516658,43.75,357278,373213
MA19,closed,42.367595,-71.641701,270,,642760,50.01,492453,413074
MA26,balloonport,42.120399,-72.256203,465,,585775,49.24,443696,382448
MA28,heliport,42.033401,-72.759804,225,,547179,47.39,402722,370432
MA30,small_airport,42.102170,-71.969118,810,,603625,50.76,467485,381866
MA31,heliport,41.709775,-71.146830,240,,638337,57.51,538447,342854
MA32,heliport,42.261200,-71.769501,570,,627305,50.32,482756,400572
MA38,heliport,42.579800,-71.828697,525,,644918,47.51,475538,435640
MA40,seaplane_base,42.543400,-71.968399,325,,633475,47.14,464371,430872
MA41,heliport,42.224400,-71.559700,135,,639054,51.52,500286,397623
MA43,small_airport,42.072173,-72.899963,1120,,541099,46.26,390919,374126
MA46,heliport,42.130699,-71.484200,300,,638389,52.61,507224,387639
MA47,heliport,42.182598,-72.561501,245,,570355,47.15,418132,387905
MA50,heliport,42.326199,-71.576202,430,,644435,50.62,498147,408836
MA51,heliport,41.638199,-71.038902,104,,642558,58.52,547982,335555
MA53,small_airport,42.282001,-72.214798,483,UWA,599496,48.07,445998,400601
MA54,heliport,42.300098,-72.426201,320,,587269,46.86,428498,401590
MA67,heliport,42.034500,-72.632004,120,,555450,48.07,413265,371130
MA68,heliport,42.116209,-72.542545,206,,566897,47.82,420122,380618
MA71,heliport,42.155102,-71.386200,145,,646632,52.81,515102,390901
MA75,small_airport,42.040901,-71.616203,260,,623800,52.82,497035,376938
MA77,small_airport,42.375099,-73.147598,2000,,549022,42.20,368760,406745
MA79,heliport,42.175900,-72.724800,260,,559574,46.33,404725,386419
MA80,small_airport,42.121431,-72.812046,280,,550171,46.32,397872,379981
MA81,heliport,42.555099,-71.925598,1100,,637016,47.25,467790,432392
MA82,seaplane_base,41.649300,-71.125900,131,,636714,58.12,540675,336266
MA83,heliport,42.027599,-71.850304,510,,606912,51.93,477822,374204
MA84,heliport,42.720901,-73.213402,665,,573194,39.09,361403,444903
MA85,heliport,42.719501,-73.213402,665,,573078,39.10,361411,444748
MA86,small_airport,42.505600,-73.059799,2102,,564389,41.67,375210,421607
MA87,closed,41.509801,-71.038101,0,,636209,59.67,549110,321309
MA88,small_airport,42.390099,-72.930901,1425,,562936,43.36,386468,409316
MA89,small_airport,42.346100,-72.103897,980,,611070,48.08,454665,408272
MA94,heliport,42.275398,-71.798698,520,,626290,50.07,480250,401994
MA95,heliport,42.126499,-72.669502,235,,559520,47.06,409591,381180
MA97,small_airport,42.125099,-71.739799,700,,620568,51.58,486213,385618
MD00,small_airport,38.046200,-75.553299,22,,199738,114.16,182248,-81737
MD01,small_airport,38.143254,-76.357244,20,,133029,122.89,111708,-72236
MD02,heliport,38.301498,-76.636803,96,,102957,122.25,87070,-54944
MD03,small_airport,39.488391,-75.811531,81,,174864,63.46,156443,78122
MD04,small_airport,38.568901,-76.235802,5,,124101,101.51,121607,-24755
MD05,small_airport,38.510921,-77.122193,185,,54884,125.67,44585,-32007
MD06,small_airport,38.336764,-76.880580,20,,83363,127.92,65766,-51226
MD07,closed,39.655417,-78.795524,1428,,138016,313.94,-99386,95764
MD08,heliport,39.534599,-76.106300,51,,155025,57.72,131064,82795
MD09,closed,38.915401,-75.971001,50,,144619,84.38,143925,14154
MD1,small_airport,39.299198,-75.799400,73,,167919,70.12,157909,57108
MD10,heliport,39.290327,-76.607675,170,,104111,58.09,88377,55032
MD11,small_airport,39.277100,-76.062698,80,,145762,68.16,135299,54229
MD12,small_airport,39.636398,-77.292801,370,,97565,17.46,29271,93071
MD13,heliport,39.398998,-76.588303,472,,112205,53.25,89905,67134
